survey,year,species,biomass,cv
BTS_spring_nearbox_qmix_selmix,65,Green_halibut,173720.82221282052,0.2
BTS_spring_nearbox_qmix_selmix,66,Green_halibut,130765.01894920382,0.2
BTS_spring_nearbox_qmix_selmix,67,Green_halibut,168931.64808558027,0.2
BTS_spring_nearbox_qmix_selmix,68,Green_halibut,200950.48896328098,0.2
BTS_spring_nearbox_qmix_selmix,69,Green_halibut,166158.10124252396,0.2
BTS_spring_nearbox_qmix_selmix,70,Green_halibut,217169.5890794629,0.2
BTS_spring_nearbox_qmix_selmix,71,Green_halibut,158177.69860466555,0.2
BTS_spring_nearbox_qmix_selmix,72,Green_halibut,136868.00538155215,0.2
BTS_spring_nearbox_qmix_selmix,73,Green_halibut,162966.66322132698,0.2
BTS_spring_nearbox_qmix_selmix,74,Green_halibut,137722.21443911016,0.2
BTS_spring_nearbox_qmix_selmix,75,Green_halibut,190169.07578279896,0.2
BTS_spring_nearbox_qmix_selmix,76,Green_halibut,145488.42199913907,0.2
BTS_spring_nearbox_qmix_selmix,77,Green_halibut,179131.5556773619,0.2
BTS_spring_nearbox_qmix_selmix,78,Green_halibut,165606.78679458928,0.2
BTS_spring_nearbox_qmix_selmix,79,Green_halibut,137866.18841265145,0.2
BTS_spring_nearbox_qmix_selmix,80,Green_halibut,136569.6764786899,0.2
BTS_spring_nearbox_qmix_selmix,81,Green_halibut,134908.67436183634,0.2
BTS_spring_nearbox_qmix_selmix,82,Green_halibut,138472.49511070125,0.2
BTS_spring_nearbox_qmix_selmix,83,Green_halibut,102644.75344553018,0.2
BTS_spring_nearbox_qmix_selmix,84,Green_halibut,111536.94468460414,0.2
BTS_spring_nearbox_qmix_selmix,85,Green_halibut,124502.64340028391,0.2
BTS_spring_nearbox_qmix_selmix,86,Green_halibut,142225.76095045148,0.2
BTS_spring_nearbox_qmix_selmix,87,Green_halibut,203295.75842382287,0.2
BTS_spring_nearbox_qmix_selmix,88,Green_halibut,158587.15699748878,0.2
BTS_spring_nearbox_qmix_selmix,89,Green_halibut,146849.39263876522,0.2
BTS_spring_nearbox_qmix_selmix,90,Green_halibut,189661.6837887808,0.2
BTS_spring_nearbox_qmix_selmix,91,Green_halibut,176370.95906667475,0.2
BTS_spring_nearbox_qmix_selmix,92,Green_halibut,177553.6744033839,0.2
BTS_spring_nearbox_qmix_selmix,93,Green_halibut,126558.638273359,0.2
BTS_spring_nearbox_qmix_selmix,94,Green_halibut,172308.39433975515,0.2
BTS_spring_nearbox_qmix_selmix,95,Green_halibut,146800.14642175447,0.2
BTS_spring_nearbox_qmix_selmix,96,Green_halibut,167538.99706356213,0.2
BTS_spring_nearbox_qmix_selmix,97,Green_halibut,239856.3805456315,0.2
BTS_spring_nearbox_qmix_selmix,98,Green_halibut,163725.69317892037,0.2
BTS_spring_nearbox_qmix_selmix,99,Green_halibut,144687.49567203925,0.2
BTS_spring_nearbox_qmix_selmix,100,Green_halibut,221350.07123671818,0.2
BTS_spring_nearbox_qmix_selmix,101,Green_halibut,148934.94855052483,0.2
BTS_spring_nearbox_qmix_selmix,102,Green_halibut,147332.41039310934,0.2
BTS_spring_nearbox_qmix_selmix,103,Green_halibut,216141.10370636013,0.2
BTS_spring_nearbox_qmix_selmix,104,Green_halibut,181227.66434966418,0.2
BTS_spring_nearbox_qmix_selmix,105,Green_halibut,237255.282010949,0.2
BTS_spring_nearbox_qmix_selmix,106,Green_halibut,185719.5253421545,0.2
BTS_spring_nearbox_qmix_selmix,107,Green_halibut,170604.28868138063,0.2
BTS_spring_nearbox_qmix_selmix,108,Green_halibut,150228.92326231883,0.2
BTS_spring_nearbox_qmix_selmix,109,Green_halibut,167559.095635304,0.2
BTS_spring_nearbox_qmix_selmix,110,Green_halibut,175260.54325734318,0.2
BTS_spring_nearbox_qmix_selmix,111,Green_halibut,213946.52882426858,0.2
BTS_spring_nearbox_qmix_selmix,112,Green_halibut,149482.26449218314,0.2
BTS_spring_nearbox_qmix_selmix,113,Green_halibut,119727.11740936725,0.2
BTS_spring_nearbox_qmix_selmix,114,Green_halibut,122822.28541169701,0.2
BTS_spring_nearbox_qmix_selmix,115,Green_halibut,145598.25479867173,0.2
BTS_spring_nearbox_qmix_selmix,116,Green_halibut,116105.96412635795,0.2
BTS_spring_nearbox_qmix_selmix,117,Green_halibut,177915.1329620604,0.2
BTS_spring_nearbox_qmix_selmix,118,Green_halibut,123828.07512702869,0.2
BTS_spring_nearbox_qmix_selmix,119,Green_halibut,123637.71451088932,0.2
BTS_spring_nearbox_qmix_selmix,120,Green_halibut,170997.17304710782,0.2
BTS_spring_nearbox_qmix_selmix,121,Green_halibut,110517.85529456697,0.2
BTS_spring_nearbox_qmix_selmix,122,Green_halibut,163926.64460124684,0.2
BTS_spring_nearbox_qmix_selmix,123,Green_halibut,148564.8019680762,0.2
BTS_spring_nearbox_qmix_selmix,124,Green_halibut,140720.7260088924,0.2
BTS_spring_nearbox_qmix_selmix,125,Green_halibut,128352.90089393577,0.2
BTS_spring_nearbox_qmix_selmix,126,Green_halibut,129117.72297324851,0.2
BTS_spring_nearbox_qmix_selmix,127,Green_halibut,181889.0990890183,0.2
BTS_spring_nearbox_qmix_selmix,128,Green_halibut,181979.07710618147,0.2
BTS_spring_nearbox_qmix_selmix,129,Green_halibut,171928.25946885234,0.2
BTS_spring_nearbox_qmix_selmix,130,Green_halibut,211663.624701236,0.2
BTS_spring_nearbox_qmix_selmix,131,Green_halibut,165212.1025930175,0.2
BTS_spring_nearbox_qmix_selmix,132,Green_halibut,133372.48846160862,0.2
BTS_spring_nearbox_qmix_selmix,133,Green_halibut,144121.6758263809,0.2
BTS_spring_nearbox_qmix_selmix,134,Green_halibut,173382.7659748636,0.2
BTS_spring_nearbox_qmix_selmix,135,Green_halibut,177109.07031500372,0.2
BTS_spring_nearbox_qmix_selmix,136,Green_halibut,108332.69773110333,0.2
BTS_spring_nearbox_qmix_selmix,137,Green_halibut,149441.25149532463,0.2
BTS_spring_nearbox_qmix_selmix,138,Green_halibut,190792.97608526793,0.2
BTS_spring_nearbox_qmix_selmix,139,Green_halibut,146807.6083223071,0.2
BTS_spring_nearbox_qmix_selmix,140,Green_halibut,132594.66171626307,0.2
BTS_spring_nearbox_qmix_selmix,141,Green_halibut,163903.9083158596,0.2
BTS_spring_nearbox_qmix_selmix,142,Green_halibut,168478.05354922026,0.2
BTS_spring_nearbox_qmix_selmix,143,Green_halibut,136149.80551300556,0.2
BTS_spring_nearbox_qmix_selmix,144,Green_halibut,169971.39969089944,0.2
BTS_spring_nearbox_qmix_selmix,1,Haddock,15185.152723048983,0.4
BTS_spring_nearbox_qmix_selmix,2,Haddock,20300.353079772438,0.4
BTS_spring_nearbox_qmix_selmix,3,Haddock,21673.88494765302,0.4
BTS_spring_nearbox_qmix_selmix,4,Haddock,19972.674311628998,0.4
BTS_spring_nearbox_qmix_selmix,5,Haddock,29371.05299542285,0.4
BTS_spring_nearbox_qmix_selmix,6,Haddock,34800.520319657066,0.4
BTS_spring_nearbox_qmix_selmix,7,Haddock,43734.794432046976,0.4
BTS_spring_nearbox_qmix_selmix,8,Haddock,77140.86632697999,0.4
BTS_spring_nearbox_qmix_selmix,9,Haddock,30796.567148171078,0.4
BTS_spring_nearbox_qmix_selmix,10,Haddock,64025.50537138866,0.4
BTS_spring_nearbox_qmix_selmix,11,Haddock,59862.305758554154,0.4
BTS_spring_nearbox_qmix_selmix,12,Haddock,52421.2136323323,0.4
BTS_spring_nearbox_qmix_selmix,13,Haddock,50830.363317897834,0.4
BTS_spring_nearbox_qmix_selmix,14,Haddock,19331.119360644367,0.4
BTS_spring_nearbox_qmix_selmix,15,Haddock,57058.55245679518,0.4
BTS_spring_nearbox_qmix_selmix,16,Haddock,14444.511454698468,0.4
BTS_spring_nearbox_qmix_selmix,17,Haddock,27462.31448437538,0.4
BTS_spring_nearbox_qmix_selmix,18,Haddock,12326.539496256375,0.4
BTS_spring_nearbox_qmix_selmix,19,Haddock,8121.783694038568,0.4
BTS_spring_nearbox_qmix_selmix,20,Haddock,7383.86456128903,0.4
BTS_spring_nearbox_qmix_selmix,21,Haddock,5535.352889556661,0.4
BTS_spring_nearbox_qmix_selmix,22,Haddock,9531.459623643048,0.4
BTS_spring_nearbox_qmix_selmix,23,Haddock,6520.859509308149,0.4
BTS_spring_nearbox_qmix_selmix,24,Haddock,4497.445617837142,0.4
BTS_spring_nearbox_qmix_selmix,25,Haddock,3620.384226500609,0.4
BTS_spring_nearbox_qmix_selmix,26,Haddock,4374.253166283216,0.4
BTS_spring_nearbox_qmix_selmix,27,Haddock,2753.318203188386,0.4
BTS_spring_nearbox_qmix_selmix,28,Haddock,1912.4884259728424,0.4
BTS_spring_nearbox_qmix_selmix,29,Haddock,4302.210966756625,0.4
BTS_spring_nearbox_qmix_selmix,30,Haddock,2132.9998460329884,0.4
BTS_spring_nearbox_qmix_selmix,31,Haddock,1932.150881206075,0.4
BTS_spring_nearbox_qmix_selmix,32,Haddock,8256.902632395177,0.4
BTS_spring_nearbox_qmix_selmix,33,Haddock,7471.1569892114785,0.4
BTS_spring_nearbox_qmix_selmix,34,Haddock,4297.269153916703,0.4
BTS_spring_nearbox_qmix_selmix,35,Haddock,2486.430676388081,0.4
BTS_spring_nearbox_qmix_selmix,36,Haddock,2305.927548019935,0.4
BTS_spring_nearbox_qmix_selmix,37,Haddock,5564.230475687903,0.4
BTS_spring_nearbox_qmix_selmix,38,Haddock,22691.79098362885,0.4
BTS_spring_nearbox_qmix_selmix,39,Haddock,75505.06832133328,0.4
BTS_spring_nearbox_qmix_selmix,40,Haddock,36918.12795000086,0.4
BTS_spring_nearbox_qmix_selmix,41,Haddock,16770.490126688957,0.4
BTS_spring_nearbox_qmix_selmix,42,Haddock,16801.319349186353,0.4
BTS_spring_nearbox_qmix_selmix,43,Haddock,16591.025569794496,0.4
BTS_spring_nearbox_qmix_selmix,44,Haddock,14753.09657020678,0.4
BTS_spring_nearbox_qmix_selmix,45,Haddock,7416.312638779085,0.4
BTS_spring_nearbox_qmix_selmix,46,Haddock,8208.451961156683,0.4
BTS_spring_nearbox_qmix_selmix,47,Haddock,9821.078069378684,0.4
BTS_spring_nearbox_qmix_selmix,48,Haddock,10411.354180119917,0.4
BTS_spring_nearbox_qmix_selmix,49,Haddock,6874.470806221487,0.4
BTS_spring_nearbox_qmix_selmix,50,Haddock,22320.130953179843,0.4
BTS_spring_nearbox_qmix_selmix,51,Haddock,8776.535009542893,0.4
BTS_spring_nearbox_qmix_selmix,52,Haddock,22009.767530763118,0.4
BTS_spring_nearbox_qmix_selmix,53,Haddock,18363.040512161122,0.4
BTS_spring_nearbox_qmix_selmix,54,Haddock,41351.41449483806,0.4
BTS_spring_nearbox_qmix_selmix,55,Haddock,29067.02400110036,0.4
BTS_spring_nearbox_qmix_selmix,56,Haddock,34173.97799908651,0.4
BTS_spring_nearbox_qmix_selmix,57,Haddock,61987.622195193726,0.4
BTS_spring_nearbox_qmix_selmix,58,Haddock,27509.703781007476,0.4
BTS_spring_nearbox_qmix_selmix,59,Haddock,27920.973355922222,0.4
BTS_spring_nearbox_qmix_selmix,60,Haddock,18077.920167908032,0.4
BTS_spring_nearbox_qmix_selmix,61,Haddock,16478.404535246103,0.4
BTS_spring_nearbox_qmix_selmix,62,Haddock,59267.8395498791,0.4
BTS_spring_nearbox_qmix_selmix,63,Haddock,29884.260478594853,0.4
BTS_spring_nearbox_qmix_selmix,64,Haddock,32015.62447568291,0.4
BTS_spring_nearbox_qmix_selmix,65,Haddock,24223.16196491697,0.4
BTS_spring_nearbox_qmix_selmix,66,Haddock,76130.28779587238,0.4
BTS_spring_nearbox_qmix_selmix,67,Haddock,25027.453070973494,0.4
BTS_spring_nearbox_qmix_selmix,68,Haddock,55349.76582362996,0.4
BTS_spring_nearbox_qmix_selmix,69,Haddock,94878.59449577013,0.4
BTS_spring_nearbox_qmix_selmix,70,Haddock,41173.213260082,0.4
BTS_spring_nearbox_qmix_selmix,71,Haddock,199619.30652684666,0.4
BTS_spring_nearbox_qmix_selmix,72,Haddock,33597.04215219963,0.4
BTS_spring_nearbox_qmix_selmix,73,Haddock,40098.37848010429,0.4
BTS_spring_nearbox_qmix_selmix,74,Haddock,171939.13144721018,0.4
BTS_spring_nearbox_qmix_selmix,75,Haddock,29923.636534817102,0.4
BTS_spring_nearbox_qmix_selmix,76,Haddock,43098.289799845355,0.4
BTS_spring_nearbox_qmix_selmix,77,Haddock,75120.92323206669,0.4
BTS_spring_nearbox_qmix_selmix,78,Haddock,43797.87641396245,0.4
BTS_spring_nearbox_qmix_selmix,79,Haddock,58409.286875688485,0.4
BTS_spring_nearbox_qmix_selmix,80,Haddock,50373.665864630464,0.4
BTS_spring_nearbox_qmix_selmix,81,Haddock,96893.28194244286,0.4
BTS_spring_nearbox_qmix_selmix,82,Haddock,83081.71360374743,0.4
BTS_spring_nearbox_qmix_selmix,83,Haddock,73801.24467844292,0.4
BTS_spring_nearbox_qmix_selmix,84,Haddock,58265.75079500838,0.4
BTS_spring_nearbox_qmix_selmix,85,Haddock,34149.944130140415,0.4
BTS_spring_nearbox_qmix_selmix,86,Haddock,92182.73343237469,0.4
BTS_spring_nearbox_qmix_selmix,87,Haddock,78303.75997596513,0.4
BTS_spring_nearbox_qmix_selmix,88,Haddock,46530.9379728579,0.4
BTS_spring_nearbox_qmix_selmix,89,Haddock,56295.75927186458,0.4
BTS_spring_nearbox_qmix_selmix,90,Haddock,59280.96977196772,0.4
BTS_spring_nearbox_qmix_selmix,91,Haddock,17697.11483443468,0.4
BTS_spring_nearbox_qmix_selmix,92,Haddock,26091.869808545514,0.4
BTS_spring_nearbox_qmix_selmix,93,Haddock,37190.22043481917,0.4
BTS_spring_nearbox_qmix_selmix,94,Haddock,60246.178401407975,0.4
BTS_spring_nearbox_qmix_selmix,95,Haddock,34428.25424063164,0.4
BTS_spring_nearbox_qmix_selmix,96,Haddock,37782.77497253027,0.4
BTS_spring_nearbox_qmix_selmix,97,Haddock,14721.67484954829,0.4
BTS_spring_nearbox_qmix_selmix,98,Haddock,16349.15975812612,0.4
BTS_spring_nearbox_qmix_selmix,99,Haddock,30883.502080609192,0.4
BTS_spring_nearbox_qmix_selmix,100,Haddock,37736.4281825096,0.4
BTS_spring_nearbox_qmix_selmix,101,Haddock,32673.90815754436,0.4
BTS_spring_nearbox_qmix_selmix,102,Haddock,15892.850104403147,0.4
BTS_spring_nearbox_qmix_selmix,103,Haddock,16079.747767620307,0.4
BTS_spring_nearbox_qmix_selmix,104,Haddock,27450.010868223264,0.4
BTS_spring_nearbox_qmix_selmix,105,Haddock,20879.422207627165,0.4
BTS_spring_nearbox_qmix_selmix,106,Haddock,9172.866425175587,0.4
BTS_spring_nearbox_qmix_selmix,107,Haddock,13543.15225931574,0.4
BTS_spring_nearbox_qmix_selmix,108,Haddock,8807.250159315543,0.4
BTS_spring_nearbox_qmix_selmix,109,Haddock,8489.3670886314,0.4
BTS_spring_nearbox_qmix_selmix,110,Haddock,16226.062597332202,0.4
BTS_spring_nearbox_qmix_selmix,111,Haddock,15665.771210869214,0.4
BTS_spring_nearbox_qmix_selmix,112,Haddock,27734.055619707604,0.4
BTS_spring_nearbox_qmix_selmix,113,Haddock,23278.784972332312,0.4
BTS_spring_nearbox_qmix_selmix,114,Haddock,53398.75222049908,0.4
BTS_spring_nearbox_qmix_selmix,115,Haddock,35679.17803161195,0.4
BTS_spring_nearbox_qmix_selmix,116,Haddock,79265.17067035468,0.4
BTS_spring_nearbox_qmix_selmix,117,Haddock,28834.56641391601,0.4
BTS_spring_nearbox_qmix_selmix,118,Haddock,31295.229269768242,0.4
BTS_spring_nearbox_qmix_selmix,119,Haddock,76135.09649132038,0.4
BTS_spring_nearbox_qmix_selmix,120,Haddock,34727.622737719175,0.4
BTS_spring_nearbox_qmix_selmix,121,Haddock,18963.236987947133,0.4
BTS_spring_nearbox_qmix_selmix,122,Haddock,58476.864467618,0.4
BTS_spring_nearbox_qmix_selmix,123,Haddock,95024.34300942613,0.4
BTS_spring_nearbox_qmix_selmix,124,Haddock,62624.44789413622,0.4
BTS_spring_nearbox_qmix_selmix,125,Haddock,82652.00306497196,0.4
BTS_spring_nearbox_qmix_selmix,126,Haddock,67075.61199437107,0.4
BTS_spring_nearbox_qmix_selmix,127,Haddock,35155.85142904614,0.4
BTS_spring_nearbox_qmix_selmix,128,Haddock,46438.631075807476,0.4
BTS_spring_nearbox_qmix_selmix,129,Haddock,33714.457450507456,0.4
BTS_spring_nearbox_qmix_selmix,130,Haddock,74852.07095556763,0.4
BTS_spring_nearbox_qmix_selmix,131,Haddock,64932.922204745046,0.4
BTS_spring_nearbox_qmix_selmix,132,Haddock,41632.74812753184,0.4
BTS_spring_nearbox_qmix_selmix,133,Haddock,83572.42993603917,0.4
BTS_spring_nearbox_qmix_selmix,134,Haddock,55163.06565379754,0.4
BTS_spring_nearbox_qmix_selmix,135,Haddock,67025.15111711758,0.4
BTS_spring_nearbox_qmix_selmix,136,Haddock,31024.944788996087,0.4
BTS_spring_nearbox_qmix_selmix,137,Haddock,65726.42367290195,0.4
BTS_spring_nearbox_qmix_selmix,138,Haddock,84347.18333526592,0.4
BTS_spring_nearbox_qmix_selmix,139,Haddock,81612.99792826944,0.4
BTS_spring_nearbox_qmix_selmix,140,Haddock,80753.18108901376,0.4
BTS_spring_nearbox_qmix_selmix,141,Haddock,140575.64385736507,0.4
BTS_spring_nearbox_qmix_selmix,142,Haddock,38169.71698963273,0.4
BTS_spring_nearbox_qmix_selmix,143,Haddock,43929.41214430197,0.4
BTS_spring_nearbox_qmix_selmix,144,Haddock,76613.589685375,0.4
BTS_spring_nearbox_qmix_selmix,1,Long_rough_dab,84733.6147712836,0.2
BTS_spring_nearbox_qmix_selmix,2,Long_rough_dab,82688.22956494424,0.2
BTS_spring_nearbox_qmix_selmix,3,Long_rough_dab,135747.54634842125,0.2
BTS_spring_nearbox_qmix_selmix,4,Long_rough_dab,129887.43257696267,0.2
BTS_spring_nearbox_qmix_selmix,5,Long_rough_dab,205644.8962169557,0.2
BTS_spring_nearbox_qmix_selmix,6,Long_rough_dab,210013.74932753106,0.2
BTS_spring_nearbox_qmix_selmix,7,Long_rough_dab,165045.73032396953,0.2
BTS_spring_nearbox_qmix_selmix,8,Long_rough_dab,261586.83462316377,0.2
BTS_spring_nearbox_qmix_selmix,9,Long_rough_dab,228992.7324694469,0.2
BTS_spring_nearbox_qmix_selmix,10,Long_rough_dab,228530.7986168859,0.2
BTS_spring_nearbox_qmix_selmix,11,Long_rough_dab,226737.09343559042,0.2
BTS_spring_nearbox_qmix_selmix,12,Long_rough_dab,213861.84104194326,0.2
BTS_spring_nearbox_qmix_selmix,13,Long_rough_dab,327372.77772535686,0.2
BTS_spring_nearbox_qmix_selmix,14,Long_rough_dab,287575.7897210274,0.2
BTS_spring_nearbox_qmix_selmix,15,Long_rough_dab,336273.8104001671,0.2
BTS_spring_nearbox_qmix_selmix,16,Long_rough_dab,347196.0239856707,0.2
BTS_spring_nearbox_qmix_selmix,17,Long_rough_dab,684910.2602017992,0.2
BTS_spring_nearbox_qmix_selmix,18,Long_rough_dab,378754.52297174727,0.2
BTS_spring_nearbox_qmix_selmix,19,Long_rough_dab,513232.6202589613,0.2
BTS_spring_nearbox_qmix_selmix,20,Long_rough_dab,451719.8251826374,0.2
BTS_spring_nearbox_qmix_selmix,21,Long_rough_dab,548040.7780124138,0.2
BTS_spring_nearbox_qmix_selmix,22,Long_rough_dab,474054.1697228495,0.2
BTS_spring_nearbox_qmix_selmix,23,Long_rough_dab,543652.3397773899,0.2
BTS_spring_nearbox_qmix_selmix,24,Long_rough_dab,683159.0025294278,0.2
BTS_spring_nearbox_qmix_selmix,25,Long_rough_dab,721069.5145961604,0.2
BTS_spring_nearbox_qmix_selmix,26,Long_rough_dab,736505.4375411271,0.2
BTS_spring_nearbox_qmix_selmix,27,Long_rough_dab,644238.6525402262,0.2
BTS_spring_nearbox_qmix_selmix,28,Long_rough_dab,788769.5080982776,0.2
BTS_spring_nearbox_qmix_selmix,29,Long_rough_dab,728460.4802860644,0.2
BTS_spring_nearbox_qmix_selmix,30,Long_rough_dab,871513.0316449164,0.2
BTS_spring_nearbox_qmix_selmix,31,Long_rough_dab,1025317.6655729148,0.2
BTS_spring_nearbox_qmix_selmix,32,Long_rough_dab,722182.746450023,0.2
BTS_spring_nearbox_qmix_selmix,33,Long_rough_dab,810022.0254923545,0.2
BTS_spring_nearbox_qmix_selmix,34,Long_rough_dab,787202.4247785842,0.2
BTS_spring_nearbox_qmix_selmix,35,Long_rough_dab,1066526.0616709285,0.2
BTS_spring_nearbox_qmix_selmix,36,Long_rough_dab,976121.929207884,0.2
BTS_spring_nearbox_qmix_selmix,37,Long_rough_dab,1043112.5696675295,0.2
BTS_spring_nearbox_qmix_selmix,38,Long_rough_dab,737528.5911469128,0.2
BTS_spring_nearbox_qmix_selmix,39,Long_rough_dab,1069588.014135009,0.2
BTS_spring_nearbox_qmix_selmix,40,Long_rough_dab,1034488.3667328858,0.2
BTS_spring_nearbox_qmix_selmix,41,Long_rough_dab,1074257.9297660135,0.2
BTS_spring_nearbox_qmix_selmix,42,Long_rough_dab,917421.6328343299,0.2
BTS_spring_nearbox_qmix_selmix,43,Long_rough_dab,1064885.1829701222,0.2
BTS_spring_nearbox_qmix_selmix,44,Long_rough_dab,902248.9282370395,0.2
BTS_spring_nearbox_qmix_selmix,45,Long_rough_dab,818849.5961701357,0.2
BTS_spring_nearbox_qmix_selmix,46,Long_rough_dab,1095072.7934951424,0.2
BTS_spring_nearbox_qmix_selmix,47,Long_rough_dab,778395.1671244851,0.2
BTS_spring_nearbox_qmix_selmix,48,Long_rough_dab,821354.5756778553,0.2
BTS_spring_nearbox_qmix_selmix,49,Long_rough_dab,824483.2923022106,0.2
BTS_spring_nearbox_qmix_selmix,50,Long_rough_dab,1207517.9574690065,0.2
BTS_spring_nearbox_qmix_selmix,51,Long_rough_dab,955822.8097298266,0.2
BTS_spring_nearbox_qmix_selmix,52,Long_rough_dab,779046.6467496121,0.2
BTS_spring_nearbox_qmix_selmix,53,Long_rough_dab,1035792.5903855257,0.2
BTS_spring_nearbox_qmix_selmix,54,Long_rough_dab,670772.8740362584,0.2
BTS_spring_nearbox_qmix_selmix,55,Long_rough_dab,901030.2013106088,0.2
BTS_spring_nearbox_qmix_selmix,56,Long_rough_dab,1035726.8359293732,0.2
BTS_spring_nearbox_qmix_selmix,57,Long_rough_dab,699855.2040205587,0.2
BTS_spring_nearbox_qmix_selmix,58,Long_rough_dab,803075.1909571077,0.2
BTS_spring_nearbox_qmix_selmix,59,Long_rough_dab,1089038.5307617614,0.2
BTS_spring_nearbox_qmix_selmix,60,Long_rough_dab,1088061.0122438096,0.2
BTS_spring_nearbox_qmix_selmix,61,Long_rough_dab,803132.9123367765,0.2
BTS_spring_nearbox_qmix_selmix,62,Long_rough_dab,713780.0611544347,0.2
BTS_spring_nearbox_qmix_selmix,63,Long_rough_dab,832800.9763742423,0.2
BTS_spring_nearbox_qmix_selmix,64,Long_rough_dab,799812.4400628484,0.2
BTS_spring_nearbox_qmix_selmix,65,Long_rough_dab,1649970.1580208235,0.2
BTS_spring_nearbox_qmix_selmix,66,Long_rough_dab,716225.1518744275,0.2
BTS_spring_nearbox_qmix_selmix,67,Long_rough_dab,712864.8996378834,0.2
BTS_spring_nearbox_qmix_selmix,68,Long_rough_dab,893531.4720039429,0.2
BTS_spring_nearbox_qmix_selmix,69,Long_rough_dab,738710.184262799,0.2
BTS_spring_nearbox_qmix_selmix,70,Long_rough_dab,1109991.9807098606,0.2
BTS_spring_nearbox_qmix_selmix,71,Long_rough_dab,907779.9676715797,0.2
BTS_spring_nearbox_qmix_selmix,72,Long_rough_dab,871165.2876150457,0.2
BTS_spring_nearbox_qmix_selmix,73,Long_rough_dab,1197684.7734713787,0.2
BTS_spring_nearbox_qmix_selmix,74,Long_rough_dab,706843.8685982231,0.2
BTS_spring_nearbox_qmix_selmix,75,Long_rough_dab,1021646.7904853644,0.2
BTS_spring_nearbox_qmix_selmix,76,Long_rough_dab,614061.9575918088,0.2
BTS_spring_nearbox_qmix_selmix,77,Long_rough_dab,598927.5945119489,0.2
BTS_spring_nearbox_qmix_selmix,78,Long_rough_dab,1310813.4823362937,0.2
BTS_spring_nearbox_qmix_selmix,79,Long_rough_dab,800139.5469117642,0.2
BTS_spring_nearbox_qmix_selmix,80,Long_rough_dab,1141395.2386168896,0.2
BTS_spring_nearbox_qmix_selmix,81,Long_rough_dab,940458.760488899,0.2
BTS_spring_nearbox_qmix_selmix,82,Long_rough_dab,809825.8025004608,0.2
BTS_spring_nearbox_qmix_selmix,83,Long_rough_dab,1132612.6633320448,0.2
BTS_spring_nearbox_qmix_selmix,84,Long_rough_dab,825435.4656912794,0.2
BTS_spring_nearbox_qmix_selmix,85,Long_rough_dab,990872.7717086137,0.2
BTS_spring_nearbox_qmix_selmix,86,Long_rough_dab,829543.0549189924,0.2
BTS_spring_nearbox_qmix_selmix,87,Long_rough_dab,782998.6141282446,0.2
BTS_spring_nearbox_qmix_selmix,88,Long_rough_dab,883025.715518789,0.2
BTS_spring_nearbox_qmix_selmix,89,Long_rough_dab,947086.0585392794,0.2
BTS_spring_nearbox_qmix_selmix,90,Long_rough_dab,926961.711184514,0.2
BTS_spring_nearbox_qmix_selmix,91,Long_rough_dab,930763.6235537445,0.2
BTS_spring_nearbox_qmix_selmix,92,Long_rough_dab,751602.227796852,0.2
BTS_spring_nearbox_qmix_selmix,93,Long_rough_dab,1070231.5608779532,0.2
BTS_spring_nearbox_qmix_selmix,94,Long_rough_dab,1110790.4866609487,0.2
BTS_spring_nearbox_qmix_selmix,95,Long_rough_dab,819790.6657508828,0.2
BTS_spring_nearbox_qmix_selmix,96,Long_rough_dab,1298858.361105315,0.2
BTS_spring_nearbox_qmix_selmix,97,Long_rough_dab,606679.418904452,0.2
BTS_spring_nearbox_qmix_selmix,98,Long_rough_dab,1192260.7001193063,0.2
BTS_spring_nearbox_qmix_selmix,99,Long_rough_dab,714125.1036930789,0.2
BTS_spring_nearbox_qmix_selmix,100,Long_rough_dab,1076232.8459818899,0.2
BTS_spring_nearbox_qmix_selmix,101,Long_rough_dab,653798.5773455313,0.2
BTS_spring_nearbox_qmix_selmix,102,Long_rough_dab,610053.8259566814,0.2
BTS_spring_nearbox_qmix_selmix,103,Long_rough_dab,831844.0303449736,0.2
BTS_spring_nearbox_qmix_selmix,104,Long_rough_dab,1091152.1481744016,0.2
BTS_spring_nearbox_qmix_selmix,105,Long_rough_dab,674374.4249288471,0.2
BTS_spring_nearbox_qmix_selmix,106,Long_rough_dab,964087.3012472558,0.2
BTS_spring_nearbox_qmix_selmix,107,Long_rough_dab,802700.3097133074,0.2
BTS_spring_nearbox_qmix_selmix,108,Long_rough_dab,912804.4373815017,0.2
BTS_spring_nearbox_qmix_selmix,109,Long_rough_dab,850246.6999273802,0.2
BTS_spring_nearbox_qmix_selmix,110,Long_rough_dab,765845.64805933,0.2
BTS_spring_nearbox_qmix_selmix,111,Long_rough_dab,1073386.227896028,0.2
BTS_spring_nearbox_qmix_selmix,112,Long_rough_dab,1129018.3115681852,0.2
BTS_spring_nearbox_qmix_selmix,113,Long_rough_dab,885953.665037111,0.2
BTS_spring_nearbox_qmix_selmix,114,Long_rough_dab,871062.3531434003,0.2
BTS_spring_nearbox_qmix_selmix,115,Long_rough_dab,609781.9004355698,0.2
BTS_spring_nearbox_qmix_selmix,116,Long_rough_dab,835042.7048322461,0.2
BTS_spring_nearbox_qmix_selmix,117,Long_rough_dab,1003483.0144338058,0.2
BTS_spring_nearbox_qmix_selmix,118,Long_rough_dab,864263.9896093517,0.2
